date,vessel_type,freight_rate_usd_day,source,source_type,unit,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,day_of_week,month,quarter,day_of_month,rate_change_1d,rate_change_7d,rate_pct_change_1d,rate_pct_change_7d,target_7d,target_14d,target_30d
2020-05-29,Capesize,5346,KOBC,PUBLIC_ACTUAL,USD/day,5762.0,6352.0,5592.0,6005.0,6192.285714285715,5458.571428571428,7640.966666666666,358.9803682123355,925.2908660595193,4,5,2,29,-416.0,-246.0,-7.21971537660534,-4.399141630901282,10286.0,24513.0,29403.0
2020-06-01,Capesize,5595,KOBC,PUBLIC_ACTUAL,USD/day,5346.0,6364.0,6374.0,5054.0,6157.142857142857,5411.5,7516.033333333334,432.1290041069155,912.0218241315805,0,6,2,1,249.0,-779.0,4.657687991021331,-12.221524945089424,10863.0,26844.0,28646.0
2020-06-02,Capesize,5918,KOBC,PUBLIC_ACTUAL,USD/day,5595.0,5762.0,6505.0,4336.0,6045.857142857143,5450.142857142857,7403.033333333334,465.95759054921723,907.1574248202909,1,6,2,2,323.0,-587.0,5.773011617515644,-9.023827824750196,12181.0,25850.0,27291.0
2020-06-03,Capesize,7042,KOBC,PUBLIC_ACTUAL,USD/day,5918.0,5346.0,6397.0,3974.0,5962.0,5563.142857142857,7305.066666666667,420.1210143120914,854.7136143980345,2,6,2,3,1124.0,645.0,18.9929030077729,10.082851336564014,13612.0,26291.0,25331.0
2020-06-04,Capesize,8282,KOBC,PUBLIC_ACTUAL,USD/day,7042.0,5595.0,6352.0,4199.0,6054.142857142857,5782.285714285715,7197.833333333333,573.9850255222392,807.9543426334254,3,6,2,4,1240.0,1930.0,17.608633910820792,30.384130982367765,14994.0,27768.0,24409.0
2020-06-05,Capesize,8698,KOBC,PUBLIC_ACTUAL,USD/day,8282.0,5918.0,6364.0,4553.0,6329.857142857143,6073.928571428572,7109.133333333333,1026.2596209165456,921.4233524854292,4,6,2,5,416.0,2334.0,5.022941318522101,36.67504714016341,15453.0,29665.0,25038.0
2020-06-08,Capesize,9855,KOBC,PUBLIC_ACTUAL,USD/day,8698.0,7042.0,5762.0,4953.0,6663.285714285715,6370.0,7022.7,1363.0826233560488,1051.832978844365,0,6,2,8,1157.0,4093.0,13.301908484709134,71.03436306837902,19506.0,30252.0,25361.0
2020-06-09,Capesize,10286,KOBC,PUBLIC_ACTUAL,USD/day,9855.0,8282.0,5346.0,5592.0,7248.0,6720.142857142857,6976.8,1738.2680077210905,1324.4307838082361,1,6,2,9,431.0,4940.0,4.373414510400808,92.4055368499813,24513.0,30611.0,24508.0
2020-06-10,Capesize,10863,KOBC,PUBLIC_ACTUAL,USD/day,10286.0,8698.0,5595.0,6374.0,7953.714285714285,7055.428571428572,6961.233333333334,1837.3470652261744,1585.3249952799395,2,6,2,10,577.0,5268.0,5.609566400933308,94.15549597855228,26844.0,31927.0,21644.0
2020-06-11,Capesize,12181,KOBC,PUBLIC_ACTUAL,USD/day,10863.0,9855.0,5918.0,6505.0,8706.285714285714,7376.071428571428,6975.533333333334,1788.4317817840445,1866.0160962404836,3,6,2,11,1318.0,6263.0,12.132928288686372,105.82967218654953,25850.0,32003.0,20166.0
2020-06-12,Capesize,13612,KOBC,PUBLIC_ACTUAL,USD/day,12181.0,10286.0,7042.0,6397.0,9601.0,7781.5,7046.3,1726.5783117677286,2241.1118377338457,4,6,2,12,1431.0,6570.0,11.747803956982183,93.29735870491338,26291.0,31734.0,18613.0
2020-06-15,Capesize,14994,KOBC,PUBLIC_ACTUAL,USD/day,13612.0,10863.0,8282.0,6352.0,10539.57142857143,8296.857142857143,7168.033333333334,1882.3594110533213,2684.043415249661,0,6,2,15,1382.0,6712.0,10.152806347340594,81.0432262738469,27768.0,32750.0,17422.0
2020-06-16,Capesize,15453,KOBC,PUBLIC_ACTUAL,USD/day,14994.0,12181.0,8698.0,6364.0,11498.42857142857,8914.142857142857,7343.466666666666,2219.951865630055,3154.8232635404215,1,6,2,16,459.0,6755.0,3.0612244897959107,77.66153138652562,29665.0,34657.0,17506.0
2020-06-17,Capesize,19506,KOBC,PUBLIC_ACTUAL,USD/day,15453.0,13612.0,9855.0,5762.0,12463.42857142857,9563.357142857143,7541.2,2267.4059228659785,3505.3864399530344,2,6,2,17,4053.0,9651.0,26.22791690933799,97.92998477929984,30252.0,34504.0,18772.0
2020-06-18,Capesize,24513,KOBC,PUBLIC_ACTUAL,USD/day,19506.0,14994.0,10286.0,5346.0,13842.142857142857,10545.07142857143,7918.133333333333,3171.086008955072,4212.195598940804,3,6,2,18,5007.0,14227.0,25.66902491541063,138.31421349406963,30611.0,32726.0,20159.0
2020-06-19,Capesize,26844,KOBC,PUBLIC_ACTUAL,USD/day,24513.0,15453.0,10863.0,5595.0,15874.57142857143,11914.142857142857,8499.166666666666,4701.779764342554,5352.82373874033,4,6,2,19,2331.0,15981.0,9.509239995104647,147.11405689036178,31927.0,28897.0,20077.0
2020-06-22,Capesize,25850,KOBC,PUBLIC_ACTUAL,USD/day,26844.0,19506.0,12181.0,5918.0,18157.571428571428,13431.92857142857,9180.266666666666,5647.540610954574,6344.0039827357505,0,6,2,22,-994.0,13669.0,-3.702875875428402,112.2157458336754,32003.0,29403.0,20138.0
2020-06-23,Capesize,26291,KOBC,PUBLIC_ACTUAL,USD/day,25850.0,24513.0,13612.0,7042.0,20110.285714285714,14855.642857142857,9841.766666666666,5599.563813794977,6751.49514617253,1,6,2,23,441.0,12679.0,1.7059961315280425,93.1457537466941,31734.0,28646.0,22164.0
2020-06-24,Capesize,27768,KOBC,PUBLIC_ACTUAL,USD/day,26291.0,26844.0,14994.0,8282.0,21921.571428571428,16230.57142857143,10549.666666666666,5182.324280897639,6993.531656678696,2,6,2,24,1477.0,12774.0,5.6178920543151545,85.19407763105242,32750.0,27291.0,23281.0
2020-06-25,Capesize,29665,KOBC,PUBLIC_ACTUAL,USD/day,27768.0,25850.0,15453.0,8698.0,23746.428571428572,17622.428571428572,11330.733333333334,4546.384382383574,7225.1379940432325,3,6,2,25,1897.0,14212.0,6.8316047248631495,91.96919691969197,34657.0,25331.0,22919.0
2020-06-26,Capesize,30252,KOBC,PUBLIC_ACTUAL,USD/day,29665.0,26291.0,19506.0,9855.0,25776.714285714286,19120.071428571428,12187.1,3199.2649006861348,7403.798769906889,4,6,2,26,587.0,10746.0,1.9787628518456168,55.09074131036604,34504.0,24409.0,22444.0
2020-06-29,Capesize,30611,KOBC,PUBLIC_ACTUAL,USD/day,30252.0,27768.0,24513.0,10286.0,27311.85714285714,20577.0,13055.533333333333,2066.456502370873,7447.107771064292,0,6,2,29,359.0,6098.0,1.1866984001057679,24.87659609186963,32726.0,25038.0,21677.0
2020-06-30,Capesize,31927,KOBC,PUBLIC_ACTUAL,USD/day,30611.0,29665.0,26844.0,10863.0,28183.0,22028.785714285714,13924.133333333333,1973.1517934513818,7265.520863096322,1,6,2,30,1316.0,5083.0,4.299108163732002,18.93533005513337,28897.0,25361.0,21780.0
2020-07-01,Capesize,32003,KOBC,PUBLIC_ACTUAL,USD/day,31927.0,30252.0,25850.0,12181.0,28909.14285714286,23533.35714285714,14823.266666666666,2305.558459359518,6949.5373239147,2,7,3,1,76.0,6153.0,0.2380430356751395,23.802707930367497,29403.0,24508.0,21593.0
2020-07-02,Capesize,31734,KOBC,PUBLIC_ACTUAL,USD/day,32003.0,30611.0,26291.0,13612.0,29788.14285714286,24949.214285714286,15703.633333333333,2109.4513053218984,6460.784748460052,3,7,3,2,-269.0,5443.0,-0.8405461987938678,20.702902133810053,28646.0,21644.0,22642.0
2020-07-03,Capesize,32750,KOBC,PUBLIC_ACTUAL,USD/day,31734.0,31927.0,27768.0,14994.0,30565.714285714286,26243.64285714286,16548.966666666667,1528.765265858599,5795.793363189472,4,7,3,3,1016.0,4982.0,3.201613411482951,17.941515413425524,27291.0,20166.0,22825.0
2020-07-06,Capesize,34657,KOBC,PUBLIC_ACTUAL,USD/day,32750.0,32003.0,29665.0,15453.0,31277.428571428572,27511.928571428572,17423.8,1112.1209252511385,5037.890331726704,0,7,3,6,1907.0,4992.0,5.822900763358785,16.827911680431495,25331.0,18613.0,22706.0
2020-07-07,Capesize,34504,KOBC,PUBLIC_ACTUAL,USD/day,34657.0,31734.0,30252.0,19506.0,31990.571428571428,28883.64285714286,18365.8,1453.8710232965898,4011.8698231649855,1,7,3,7,-153.0,4252.0,-0.4414692558501909,14.055269073119137,24409.0,17422.0,22464.0
2020-07-08,Capesize,32726,KOBC,PUBLIC_ACTUAL,USD/day,34504.0,32750.0,30611.0,24513.0,32598.0,29954.928571428572,19304.2,1494.1191384894794,3244.1352875205616,2,7,3,8,-1778.0,2115.0,-5.153025736146533,6.909280977426424,25038.0,17506.0,22130.0
2020-07-09,Capesize,28897,KOBC,PUBLIC_ACTUAL,USD/day,32726.0,34657.0,31927.0,26844.0,32900.142857142855,30541.571428571428,20182.933333333334,1212.6784993796587,2909.7122700544355,3,7,3,9,-3829.0,-3030.0,-11.70017722911446,-9.490399974942843,25361.0,18772.0,21359.0
2020-07-10,Capesize,29403,KOBC,PUBLIC_ACTUAL,USD/day,28897.0,34504.0,32003.0,25850.0,32467.285714285714,30688.214285714286,20954.1,1940.3660921148637,2756.740750584629,4,7,3,10,506.0,-2600.0,1.7510468214693597,-8.124238352654434,24508.0,20159.0,20471.0
2020-07-13,Capesize,28646,KOBC,PUBLIC_ACTUAL,USD/day,29403.0,32726.0,31734.0,26291.0,32095.85714285714,30942.0,21756.0,2265.63805792636,2420.0574055492316,0,7,3,13,-757.0,-3088.0,-2.574567221031865,-9.730888006554483,21644.0,20077.0,21163.0
2020-07-14,Capesize,27291,KOBC,PUBLIC_ACTUAL,USD/day,28646.0,28897.0,32750.0,27768.0,31654.714285714286,31110.214285714286,22524.366666666665,2620.655752179036,2137.224698548971,1,7,3,14,-1355.0,-5459.0,-4.730154297284084,-16.668702290076332,20166.0,20138.0,22163.0
2020-07-15,Capesize,25331,KOBC,PUBLIC_ACTUAL,USD/day,27291.0,29403.0,34657.0,29665.0,30874.85714285714,31076.14285714286,23236.8,3021.9235280735134,2197.5551400150175,2,7,3,15,-1960.0,-9326.0,-7.18185482393463,-26.909426667051395,18613.0,22164.0,22184.0
2020-07-16,Capesize,24409,KOBC,PUBLIC_ACTUAL,USD/day,25331.0,28646.0,34504.0,30252.0,29542.571428571428,30766.571428571428,23846.433333333334,3130.4148211349484,2666.8029177645726,3,7,3,16,-922.0,-10095.0,-3.63980892976985,-29.257477393925345,17422.0,23281.0,22168.0
2020-07-17,Capesize,25038,KOBC,PUBLIC_ACTUAL,USD/day,24409.0,27291.0,32726.0,30611.0,28100.428571428572,30349.214285714286,24384.0,2768.162197628832,3164.334956950681,4,7,3,17,629.0,-7688.0,2.5769183497890147,-23.492024689849046,17506.0,22919.0,21704.0
2020-07-20,Capesize,25361,KOBC,PUBLIC_ACTUAL,USD/day,25038.0,25331.0,28897.0,31927.0,27002.14285714286,29951.14285714286,24928.666666666668,2062.1699274124057,3465.1142473593286,0,7,3,20,323.0,-3536.0,1.290039140506427,-12.236564349240409,18772.0,22444.0,21491.0
2020-07-21,Capesize,24508,KOBC,PUBLIC_ACTUAL,USD/day,25361.0,24409.0,29403.0,32003.0,26497.0,29482.14285714286,25445.533333333333,1950.7242244869608,3618.086656638413,1,7,3,21,-853.0,-4895.0,-3.3634320413232888,-16.647961092405538,20159.0,21677.0,20953.0
2020-07-22,Capesize,21644,KOBC,PUBLIC_ACTUAL,USD/day,24508.0,25038.0,28646.0,31734.0,25797.714285714286,28946.785714285714,25919.6,1576.9290529682887,3767.7991776177555,2,7,3,22,-2864.0,-7002.0,-11.685980088134485,-24.443203239544786,20077.0,21780.0,20108.0
2020-07-23,Capesize,20166,KOBC,PUBLIC_ACTUAL,USD/day,21644.0,25361.0,27291.0,32750.0,24797.428571428572,28226.071428571428,26278.966666666667,1686.0625588575103,4140.254051370522,3,7,3,23,-1478.0,-7125.0,-6.828682313805212,-26.107507969660325,20138.0,21593.0,19378.0
2020-07-24,Capesize,18613,KOBC,PUBLIC_ACTUAL,USD/day,20166.0,24508.0,25331.0,34657.0,23779.571428571428,27327.214285714286,26545.133333333335,2042.744955294492,4437.859414325629,4,7,3,24,-1553.0,-6718.0,-7.701081027471979,-26.52086376376771,22164.0,22642.0,19113.0
2020-07-27,Capesize,17422,KOBC,PUBLIC_ACTUAL,USD/day,18613.0,21644.0,24409.0,34504.0,22819.85714285714,26181.214285714286,26711.833333333332,2673.2006676499086,4470.889589307723,0,7,3,27,-1191.0,-6987.0,-6.398753559340243,-28.6246876152239,23281.0,22825.0,18557.0
2020-07-28,Capesize,17506,KOBC,PUBLIC_ACTUAL,USD/day,17422.0,20166.0,25038.0,32726.0,21821.714285714286,24961.071428571428,26792.766666666666,3227.8339855226927,4354.199484216547,1,7,3,28,84.0,-7532.0,0.4821490070026302,-30.082274942088027,22919.0,22706.0,18163.0
2020-07-29,Capesize,18772,KOBC,PUBLIC_ACTUAL,USD/day,17506.0,18613.0,25361.0,28897.0,20745.714285714286,23873.928571428572,26861.2,3232.386564871526,4162.1495087234725,2,7,3,29,1266.0,-6589.0,7.231806237861305,-25.980836717795043,22444.0,22464.0,17854.0
2020-07-30,Capesize,20159,KOBC,PUBLIC_ACTUAL,USD/day,18772.0,17422.0,24508.0,29403.0,19804.428571428572,23150.714285714286,26836.733333333334,2552.204658534975,4101.418468109476,3,7,3,30,1387.0,-4349.0,7.388663967611331,-17.745226048637175,21677.0,22130.0,17514.0
2020-07-31,Capesize,20077,KOBC,PUBLIC_ACTUAL,USD/day,20159.0,17506.0,21644.0,28646.0,19183.14285714286,22490.428571428572,26691.6,1548.2601448692221,3746.145007548755,4,7,3,31,-82.0,-1567.0,-0.4067662086413071,-7.239881722417296,21780.0,21359.0,17777.0
2020-08-03,Capesize,20138,KOBC,PUBLIC_ACTUAL,USD/day,20077.0,18772.0,20166.0,27291.0,18959.285714285714,21878.35714285714,26466.033333333333,1209.3411035608963,3341.183222179813,0,8,3,3,61.0,-28.0,0.3038302535239401,-0.13884756520876618,21593.0,20471.0,18538.0
2020-08-04,Capesize,22164,KOBC,PUBLIC_ACTUAL,USD/day,20138.0,20159.0,18613.0,25331.0,18955.285714285714,21367.428571428572,26275.633333333335,1204.7220584413733,2976.8728743246957,1,8,3,4,2026.0,3551.0,10.060581984308282,19.078063718906147,22642.0,21163.0,18648.0
2020-08-05,Capesize,23281,KOBC,PUBLIC_ACTUAL,USD/day,22164.0,20077.0,17422.0,24409.0,19462.571428571428,21141.214285714286,26138.066666666666,1687.4758128778064,2765.324356509262,2,8,3,5,1117.0,5859.0,5.0397040245443,33.62989323843417,22825.0,22163.0,18766.0
2020-08-06,Capesize,22919,KOBC,PUBLIC_ACTUAL,USD/day,23281.0,20138.0,17506.0,25038.0,20299.571428571428,21060.64285714286,25988.5,1940.7013214422348,2677.8380949260977,3,8,3,6,-362.0,5413.0,-1.5549160259438977,30.92082714497886,22706.0,22184.0,18890.0
2020-08-07,Capesize,22444,KOBC,PUBLIC_ACTUAL,USD/day,22919.0,22164.0,18772.0,25361.0,21072.85714285714,20909.285714285714,25763.633333333335,1706.3361752178796,2488.960469710255,4,8,3,7,-475.0,3672.0,-2.0725162528906105,19.561048369912637,22464.0,22168.0,19003.0
2020-08-10,Capesize,21677,KOBC,PUBLIC_ACTUAL,USD/day,22444.0,23281.0,20159.0,24508.0,21597.428571428572,20700.928571428572,25503.366666666665,1421.8158409985242,2192.010403691139,0,8,3,10,-767.0,1518.0,-3.417394403849583,7.530135423384099,22130.0,21704.0,19440.0
2020-08-11,Capesize,21780,KOBC,PUBLIC_ACTUAL,USD/day,21677.0,22919.0,20077.0,21644.0,21814.285714285714,20498.714285714286,25205.566666666666,1273.9327185643021,1928.5362894641892,1,8,3,11,103.0,1703.0,0.47515800156847643,8.482342979528813,21359.0,21491.0,21188.0
2020-08-12,Capesize,21593,KOBC,PUBLIC_ACTUAL,USD/day,21780.0,22444.0,20138.0,20166.0,22057.571428571428,20508.428571428572,24867.333333333332,1025.1931293083385,1935.0804282345337,2,8,3,12,-187.0,1455.0,-0.8585858585858586,7.225146489224343,20471.0,20953.0,23256.0
2020-08-13,Capesize,22642,KOBC,PUBLIC_ACTUAL,USD/day,21593.0,21677.0,22164.0,18613.0,22265.428571428572,20610.35714285714,24520.333333333332,649.9699626759923,1953.1543956908972,3,8,3,13,1049.0,478.0,4.858055851433329,2.156650424111173,21163.0,20108.0,25747.0
2020-08-14,Capesize,22825,KOBC,PUBLIC_ACTUAL,USD/day,22642.0,21780.0,23281.0,17422.0,22333.714285714286,20898.14285714286,24217.266666666666,662.525902458653,1932.9372968119446,4,8,3,14,183.0,-456.0,0.8082324882960901,-1.9586787509127568,22163.0,19378.0,26128.0
2020-08-18,Capesize,22706,KOBC,PUBLIC_ACTUAL,USD/day,22825.0,21593.0,22919.0,17506.0,22268.571428571428,21284.071428571428,23886.433333333334,569.7879304744565,1712.2913781644556,1,8,3,18,-119.0,-213.0,-0.5213581599123773,-0.9293599197172653,22184.0,19113.0,25975.0
2020-08-19,Capesize,22464,KOBC,PUBLIC_ACTUAL,USD/day,22706.0,22642.0,22444.0,18772.0,22238.14285714286,21655.5,23488.066666666666,533.8156450097916,1356.8025620213689,2,8,3,19,-242.0,20.0,-1.0657975865410063,0.08911067545891438,22168.0,18557.0,34522.0
2020-08-20,Capesize,22130,KOBC,PUBLIC_ACTUAL,USD/day,22464.0,22825.0,21677.0,20159.0,22241.0,21919.214285714286,23086.733333333334,535.1529376418894,1084.766488772993,3,8,3,20,-334.0,453.0,-1.486823361823364,2.089772570005066,21704.0,18163.0,35606.0
2020-08-21,Capesize,21359,KOBC,PUBLIC_ACTUAL,USD/day,22130.0,22706.0,21780.0,20077.0,22305.714285714286,22060.0,22733.533333333333,480.1460591271344,959.4039014689779,4,8,3,21,-771.0,-421.0,-3.483958427474021,-1.9329660238751156,21491.0,17854.0,35756.0
2020-08-24,Capesize,20471,KOBC,PUBLIC_ACTUAL,USD/day,21359.0,22464.0,21593.0,20138.0,22245.571428571428,22151.571428571428,22482.266666666666,574.1390241463273,804.2025877836074,0,8,3,24,-888.0,-1122.0,-4.1574980102064725,-5.196128374936326,20953.0,17514.0,33625.0
2020-08-25,Capesize,21163,KOBC,PUBLIC_ACTUAL,USD/day,20471.0,22130.0,22642.0,22164.0,22085.285714285714,22175.35714285714,22184.533333333333,868.0656108624387,742.634251747238,1,8,3,25,692.0,-1479.0,3.380391773728686,-6.532108470983133,20108.0,17777.0,30197.0
2020-08-26,Capesize,22163,KOBC,PUBLIC_ACTUAL,USD/day,21163.0,21359.0,22825.0,23281.0,21874.0,22103.85714285714,21935.1,889.7018227099468,790.4594435315331,2,8,3,26,1000.0,-662.0,4.725227992250636,-2.9003285870755735,19378.0,18538.0,29044.0
2020-08-27,Capesize,22184,KOBC,PUBLIC_ACTUAL,USD/day,22163.0,20471.0,22706.0,22919.0,21779.428571428572,22024.0,21764.166666666668,802.696467568959,715.2886453410933,3,8,3,27,21.0,-522.0,0.09475251545367769,-2.298951818902495,19113.0,18648.0,26935.0
2020-08-28,Capesize,22168,KOBC,PUBLIC_ACTUAL,USD/day,22184.0,21163.0,22464.0,22444.0,21704.85714285714,21971.5,21659.266666666666,722.5126131705518,670.090665507326,4,8,3,28,-16.0,-296.0,-0.07212405337180261,-1.3176638176638167,18557.0,18766.0,24838.0
2020-08-31,Capesize,21704,KOBC,PUBLIC_ACTUAL,USD/day,22168.0,22163.0,22130.0,21677.0,21662.571428571428,21951.785714285714,21584.566666666666,677.9667782281182,659.0899528396085,0,8,3,31,-464.0,-426.0,-2.093107181522913,-1.9249887031179358,18163.0,18890.0,23626.0
2020-09-01,Capesize,21491,KOBC,PUBLIC_ACTUAL,USD/day,21704.0,22184.0,21359.0,21780.0,21601.714285714286,21953.714285714286,21473.433333333334,647.4482512875438,658.2630323664479,1,9,3,1,-213.0,132.0,-0.9813859196461494,0.6180064609766278,17854.0,19003.0,20754.0
2020-09-02,Capesize,20953,KOBC,PUBLIC_ACTUAL,USD/day,21491.0,22168.0,20471.0,21593.0,21620.571428571428,21933.071428571428,21344.433333333334,641.091999935277,668.5802942729929,2,9,3,2,-538.0,482.0,-2.503373505188222,2.3545503395046685,17514.0,19440.0,20091.0
2020-09-03,Capesize,20108,KOBC,PUBLIC_ACTUAL,USD/day,20953.0,21704.0,21163.0,22642.0,21689.428571428572,21887.35714285714,21225.933333333334,509.401890175477,713.9612796162419,3,9,3,3,-845.0,-1055.0,-4.0328353934997345,-4.985115531824413,17777.0,21188.0,18847.0
2020-09-04,Capesize,19378,KOBC,PUBLIC_ACTUAL,USD/day,20108.0,21491.0,22163.0,22825.0,21538.714285714286,21706.35714285714,21174.733333333334,776.9306520502964,821.0968842996848,4,9,3,4,-730.0,-2785.0,-3.6303958623433497,-12.565988358976677,18538.0,23256.0,19544.0
2020-09-07,Capesize,19113,KOBC,PUBLIC_ACTUAL,USD/day,19378.0,20953.0,22184.0,22706.0,21140.85714285714,21460.14285714286,21148.466666666667,1064.005706214584,964.1969841147013,0,9,3,7,-265.0,-3071.0,-1.3675301888739777,-13.843310494049765,18648.0,25747.0,20353.0
2020-09-08,Capesize,18557,KOBC,PUBLIC_ACTUAL,USD/day,19113.0,20108.0,22168.0,22464.0,20702.14285714286,21203.5,21165.133333333335,1188.0947533160754,1078.4813931564522,1,9,3,8,-556.0,-3611.0,-2.90901480667608,-16.28924575965356,18766.0,26128.0,20297.0
2020-09-09,Capesize,18163,KOBC,PUBLIC_ACTUAL,USD/day,18557.0,19378.0,21704.0,22130.0,20186.285714285714,20924.428571428572,21202.966666666667,1228.7904234497987,1223.0276878610712,2,9,3,9,-394.0,-3541.0,-2.1231880153042004,-16.314964983413194,18890.0,25975.0,20186.0
2020-09-10,Capesize,17854,KOBC,PUBLIC_ACTUAL,USD/day,18163.0,19113.0,21491.0,21359.0,19680.428571428572,20641.071428571428,21224.866666666665,1228.7218097333114,1372.6270412991184,3,9,3,10,-309.0,-3637.0,-1.7012608049331024,-16.923363268344893,19003.0,34522.0,20362.0
2020-09-11,Capesize,17514,KOBC,PUBLIC_ACTUAL,USD/day,17854.0,18557.0,20953.0,20471.0,19160.85714285714,20390.714285714286,21194.266666666666,1097.4618335917125,1540.9340039066192,4,9,3,11,-340.0,-3439.0,-1.9043351629886907,-16.41292416360426,19440.0,35606.0,19491.0
2020-09-14,Capesize,17777,KOBC,PUBLIC_ACTUAL,USD/day,17514.0,18163.0,20108.0,21163.0,18669.571428571428,20179.5,21106.1,916.2755875722927,1721.195637653374,0,9,3,14,263.0,-2331.0,1.5016558182025852,-11.592401034414168,21188.0,35756.0,17142.0
2020-09-15,Capesize,18538,KOBC,PUBLIC_ACTUAL,USD/day,17777.0,17854.0,19378.0,22163.0,18336.571428571428,19937.64285714286,21029.433333333334,705.7796769395844,1808.0693743984064,1,9,3,15,761.0,-840.0,4.280812285537494,-4.334812674166577,23256.0,33625.0,17358.0
2020-09-16,Capesize,18648,KOBC,PUBLIC_ACTUAL,USD/day,18538.0,17514.0,19113.0,22184.0,18216.571428571428,19678.714285714286,20976.1,554.3689677290223,1722.4013393011676,2,9,3,16,110.0,-465.0,0.5933757686913399,-2.4328990739287404,25747.0,30197.0,17482.0
2020-09-17,Capesize,18766,KOBC,PUBLIC_ACTUAL,USD/day,18648.0,17777.0,18557.0,22168.0,18150.14285714286,19426.14285714286,20858.9,446.39423106016693,1580.153004137131,3,9,3,17,118.0,209.0,0.6327756327756395,1.1262596324836949,26128.0,29044.0,16786.0
2020-09-18,Capesize,18890,KOBC,PUBLIC_ACTUAL,USD/day,18766.0,18538.0,18163.0,21704.0,18180.0,19183.14285714286,20708.4,483.58280917886475,1374.2356676821314,4,9,3,18,124.0,727.0,0.6607694767132077,4.002642735230966,25975.0,26935.0,16414.0
2020-09-21,Capesize,19003,KOBC,PUBLIC_ACTUAL,USD/day,18890.0,18648.0,17854.0,21491.0,18283.85714285714,18982.14285714286,20574.1,552.4824065287517,1167.3904400672998,0,9,3,21,113.0,1149.0,0.5982001058761233,6.435532653747056,34522.0,24838.0,15978.0
2020-09-22,Capesize,19440,KOBC,PUBLIC_ACTUAL,USD/day,19003.0,18766.0,17514.0,20953.0,18448.0,18804.428571428572,20459.4,573.760983918096,919.0431239807784,1,9,3,22,437.0,1926.0,2.29963689943693,10.996916752312448,35606.0,23626.0,16288.0
2020-09-23,Capesize,21188,KOBC,PUBLIC_ACTUAL,USD/day,19440.0,18890.0,17777.0,20108.0,18723.14285714286,18696.35714285714,20384.833333333332,509.41025659463514,712.7629455040445,2,9,3,23,1748.0,3411.0,8.991769547325102,19.18771446250773,35756.0,20754.0,16581.0
2020-09-24,Capesize,23256,KOBC,PUBLIC_ACTUAL,USD/day,21188.0,19003.0,18538.0,19378.0,19210.428571428572,18773.5,20365.1,919.7097109311014,908.7877597700008,3,9,3,24,2068.0,4718.0,9.76024164621483,25.450426151688422,33625.0,20091.0,16393.0
2020-09-25,Capesize,25747,KOBC,PUBLIC_ACTUAL,USD/day,23256.0,19440.0,18648.0,19113.0,19884.428571428572,19050.5,20420.533333333333,1722.8731678161892,1503.5807900833845,4,9,3,25,2491.0,7099.0,10.711214310285522,38.06842556842558,30197.0,18847.0,15071.0
2020-09-28,Capesize,26128,KOBC,PUBLIC_ACTUAL,USD/day,25747.0,21188.0,18766.0,18557.0,20898.571428571428,19524.35714285714,20524.033333333333,2691.0759841336735,2338.399439693851,0,9,3,28,381.0,7362.0,1.4797840525109685,39.23052328679526,29044.0,19544.0,14755.0
2020-09-29,Capesize,25975,KOBC,PUBLIC_ACTUAL,USD/day,26128.0,23256.0,18890.0,18163.0,21950.285714285714,20065.14285714286,20634.133333333335,3122.70399463275,2904.4195198443385,1,9,3,29,-153.0,7085.0,-0.5855786895284765,37.50661725780837,26935.0,20353.0,14555.0
